"DateTime","Modeled Historical","Historical Range (low)","Historical Range (high)","RCP 2.6 Median","RCP 2.6 Range (low)","RCP 2.6 Range (high)","RCP 4.5 Median","RCP 4.5 Range (low)","RCP 4.5 Range (high)","RCP 8.5 Median","RCP 8.5 Range (low)","RCP 8.5 Range (high)"
"2072-01-01 00:00:00",,,,364.52,308.69,473.25,407.52,309.24,497.64,424.09,346.88,531.83
"2073-01-01 00:00:00",,,,399.55,303.81,481.13,369.78,314.76,449.86,405.81,350.08,516.57
"2074-01-01 00:00:00",,,,373.87,324.78,458.22,403.93,317.16,469.32,399.46,336.71,548.65
"2075-01-01 00:00:00",,,,374.27,308.19,450.9,374.18,338.2,451.37,435.48,390.38,561.77
"2076-01-01 00:00:00",,,,397.68,329.14,439.24,397.58,351.2,436.89,421.92,356.73,510.54
"2077-01-01 00:00:00",,,,363.86,286.42,455.91,384.48,340.67,433.14,424.6,348.6,501.41
"2078-01-01 00:00:00",,,,404.77,331.18,499.63,391.75,312.45,518.86,431.69,346.35,542.84
"2079-01-01 00:00:00",,,,365.44,302.57,445.97,420.19,327.79,442.61,409.34,358.89,492.07
"2080-01-01 00:00:00",,,,368.68,338.39,458.6,413.68,349.07,503.93,470.56,357.03,588.84
"2081-01-01 00:00:00",,,,379.2,320.9,449.94,391.04,339.97,457.95,446.4,357.3,543.13
"2082-01-01 00:00:00",,,,380.84,307.57,434.5,390.52,328.73,480.61,420.37,350.83,478.66
"2083-01-01 00:00:00",,,,379.92,321.67,437.66,387.31,319.01,464.39,434.84,393.06,504.39
"2084-01-01 00:00:00",,,,369.79,312.73,450.07,394.62,331.75,502.36,429.88,333.76,528.34
"2085-01-01 00:00:00",,,,362.62,286.75,429.22,415,314.36,465.61,441.75,371.16,566.71
"2086-01-01 00:00:00",,,,369.27,315.85,407.27,386.48,341.37,475.6,449.24,388.01,532.74
"2087-01-01 00:00:00",,,,364.76,307.75,433.34,396.46,342.38,468.17,453.45,349.51,590.62
"2088-01-01 00:00:00",,,,369.56,325.8,426.93,371.49,313.43,447.77,460.27,409.08,579.86
"2089-01-01 00:00:00",,,,387.42,314.64,436.49,393.22,305.38,472.84,460.37,377.45,555.11
