"DateTime","Modeled Historical","Historical Range (low)","Historical Range (high)","RCP 2.6 Median","RCP 2.6 Range (low)","RCP 2.6 Range (high)","RCP 4.5 Median","RCP 4.5 Range (low)","RCP 4.5 Range (high)","RCP 8.5 Median","RCP 8.5 Range (low)","RCP 8.5 Range (high)"
"2033-01-01 00:00:00",,,,876.51,723.65,1085.58,851.73,663.76,1091.72,794.8,653.03,1039.06
"2034-01-01 00:00:00",,,,761.82,634.55,967.43,893.28,668.46,995.27,811.89,636.26,978.49
"2035-01-01 00:00:00",,,,895.51,724.01,1117.6,919.88,690.35,1019.41,825.63,654.65,1143.7
"2036-01-01 00:00:00",,,,909.36,658.05,1048.41,788.21,627.07,988.15,871.39,648.32,1004.73
"2037-01-01 00:00:00",,,,876.16,664.78,1050.49,800.76,629.87,1055.52,823.39,673.59,1000.88
"2038-01-01 00:00:00",,,,907.93,720.43,1112.8,896.05,710.51,1137.85,872.83,747.99,980.46
"2039-01-01 00:00:00",,,,913.64,678.22,1026.34,855.96,730.08,992.68,881.32,686.24,1109.85
"2040-01-01 00:00:00",,,,816.7,569.57,1102,805.89,688.87,1093.98,822.96,537.99,1127.15
"2041-01-01 00:00:00",,,,834.83,662.59,1050.94,847.14,657.4,1098.6,914.76,737.14,1069.23
"2042-01-01 00:00:00",,,,787.5,657.37,1023.93,875.36,686.64,1045.56,848.87,723.97,1020.01
"2043-01-01 00:00:00",,,,877.53,724.04,974.76,799.46,573.32,1042.8,843.36,621.58,1073.12
"2044-01-01 00:00:00",,,,884.03,728.77,1121.42,878.15,670.44,982.49,883.94,744.64,1046.35
"2045-01-01 00:00:00",,,,951.92,675.83,1190.86,843.01,680.61,1178.19,846.78,689.35,1015.03
"2046-01-01 00:00:00",,,,947.78,672.68,1075.58,942.77,755.15,1095.44,846.98,663.64,1115.96
"2047-01-01 00:00:00",,,,885.53,800.72,1023.75,896.53,649.51,1088.23,905.23,668.07,1065.69
"2048-01-01 00:00:00",,,,910.53,687.45,1072.39,858.95,714.79,1100.05,902.35,687.95,1126.33
"2049-01-01 00:00:00",,,,906.32,660.99,1145.73,862.94,711.42,1099.48,922.52,714.85,1181.27
"2050-01-01 00:00:00",,,,881.09,726.53,1163.74,780.03,617.15,1073.41,908.49,693.3,1029.32
"2051-01-01 00:00:00",,,,889.13,748.25,1087.99,874.44,637.9,1014.15,906.01,703.53,1059.37
"2052-01-01 00:00:00",,,,859.37,666.5,940.47,862.79,690.84,1100.27,883.73,720.71,1163.7
"2053-01-01 00:00:00",,,,802.04,622.54,1022.96,833.62,601.36,1017.79,828.49,622.58,1062.87
"2054-01-01 00:00:00",,,,814.11,648.74,1056.6,880.33,741.42,1181.05,789.1,640.96,1076.04
"2055-01-01 00:00:00",,,,847.15,604.74,1030.36,891.97,770.19,1004.03,932.49,723.73,1048.9
"2056-01-01 00:00:00",,,,800.6,697.47,1110.69,825.33,655.02,1074.9,879.42,697.98,1023
"2057-01-01 00:00:00",,,,918.96,719.08,1186.14,875.78,651.45,1117.39,851.96,720.07,1109.16
"2058-01-01 00:00:00",,,,850.45,683.21,1024.82,888.31,597.93,1051.58,871.24,679.03,1089.68
"2059-01-01 00:00:00",,,,863.76,701.37,1006.3,851.36,743.23,1034.23,975.78,735.11,1093.44
"2060-01-01 00:00:00",,,,862.94,624.28,1108.37,811.09,655.97,1069.46,868.02,726.36,1069.59
"2061-01-01 00:00:00",,,,862.47,627.18,1056.7,924.88,745.82,1095.37,958.71,730.5,1104.55
"2062-01-01 00:00:00",,,,873.68,667.39,1128.07,923.75,719.5,1121.85,886.62,700.43,1048.07
"2063-01-01 00:00:00",,,,896.58,723.38,1077.58,856.51,630.15,1055.14,877.81,684.97,1126.28
"2064-01-01 00:00:00",,,,840.93,677.3,1135.47,880.61,699.54,1144.35,925.43,609.79,1178.84
"2065-01-01 00:00:00",,,,875.41,662.31,1043.24,873.66,745.41,1130.14,858.76,632.15,1168.38
"2066-01-01 00:00:00",,,,825.3,653.28,1023.67,914.06,723.67,1096.23,917.26,700.65,1080.68
"2067-01-01 00:00:00",,,,894.29,788,1044.78,880.44,678.36,1118.98,786.78,546.07,1091.92
"2068-01-01 00:00:00",,,,877.26,657.01,1230.74,812.72,662.59,983.3,887.03,688.53,1093.64
"2069-01-01 00:00:00",,,,878.69,711.42,1008.18,859.28,697.48,1037.23,988.87,708.5,1116.1
"2070-01-01 00:00:00",,,,866.64,595.86,1060.71,844.83,714.48,1035.15,980.72,734.77,1181.13
"2071-01-01 00:00:00",,,,854.72,722.48,1121.71,841.31,626.83,1160.91,925.99,692.11,1153.01
"2072-01-01 00:00:00",,,,864.29,746.63,981.75,840.75,709.98,1070.42,931.63,734.83,1227.82
"2073-01-01 00:00:00",,,,941.75,729.27,1168.93,901.05,705.13,1060.94,838.28,625.41,1102.97
"2074-01-01 00:00:00",,,,853.04,716.44,1055.95,883.78,698.12,1083.2,842.8,701.06,1176.34
"2075-01-01 00:00:00",,,,837.66,642.43,1048.81,893.31,634.17,1136.24,997.69,700.56,1205.18
"2076-01-01 00:00:00",,,,793.67,667.06,992.41,873.54,696.85,1012.4,903.76,697.17,1131.72
"2077-01-01 00:00:00",,,,889.85,607.19,1118.51,906.98,741.83,1057.33,840.04,668.92,1129.18
"2078-01-01 00:00:00",,,,856.77,616.86,974.74,902.78,659.02,1080.04,899.06,708.47,1158.8
"2079-01-01 00:00:00",,,,863.66,694.91,1010.55,818.52,680.95,1094.68,988.39,761.72,1130.34
"2080-01-01 00:00:00",,,,859.78,753.51,1070.87,841.02,642.67,979.93,825.45,712.62,1060.86
"2081-01-01 00:00:00",,,,894.29,774.18,1042.4,836.15,732.67,1110.81,925.52,624.46,1119.39
"2082-01-01 00:00:00",,,,863.05,715.98,1003.33,916.26,762.44,1094.54,913.35,780.01,1081.46
"2083-01-01 00:00:00",,,,832.57,693.64,1021.92,863.15,707.7,1111.72,888.56,662.84,1157.92
"2084-01-01 00:00:00",,,,831.53,617.49,1049.95,855.65,686.32,1045.07,885.7,697.75,1087.4
"2085-01-01 00:00:00",,,,892.57,682.81,1126.34,935,705.27,1081.44,910.94,614.18,1088.88
"2086-01-01 00:00:00",,,,873,692.22,1098.11,922.61,692.9,1080.89,895.24,617.12,1158.5
"2087-01-01 00:00:00",,,,842.18,667.04,1038.8,813.9,598.8,1119.16,885.5,704.09,1156.25
"2088-01-01 00:00:00",,,,785.83,697.16,997.22,893.44,701.46,1106.27,857.01,711.17,1131.61
"2089-01-01 00:00:00",,,,845.09,672.79,1060.39,918.74,735.9,1142.65,864.6,684.91,1103.18
"2090-01-01 00:00:00",,,,872.19,730.88,1036.45,891.14,624.13,1151.65,829.36,714.77,1234
"2091-01-01 00:00:00",,,,875.67,732.42,1080.66,847.25,751.46,1134.33,858.57,725.94,1050.02
"2092-01-01 00:00:00",,,,866.14,701.28,1058.52,962.54,795.84,1101.46,1034.37,752.26,1198.88
"2093-01-01 00:00:00",,,,957.15,822.38,1100.14,978.48,718.1,1139.93,827.81,667.93,1150.95
"2094-01-01 00:00:00",,,,864.79,655.2,1114.48,856.71,682.12,1058.75,902.52,695.15,1164.04
"2095-01-01 00:00:00",,,,856.97,702.31,1090.86,930.19,675.79,1204.4,887.74,623.67,1081.21
"2096-01-01 00:00:00",,,,813.62,647.58,1110.4,898.01,729.25,1050.9,887.03,652.33,1107.25
"2097-01-01 00:00:00",,,,908.85,697.03,1074.2,839.55,684.46,1156.11,907.35,664.32,1238.75
"2098-01-01 00:00:00",,,,827.31,627.07,1032.55,921.28,727.18,1142.66,904.98,709.91,1148.53
"2099-01-01 00:00:00",,,,892.72,734.94,1101.92,800.94,637.68,1144.34,956.88,700.47,1086.32
"2100-01-01 00:00:00",,,,915.91,749.2,1067.55,802.42,674.91,1062.1,918.24,675.55,1293.13
