"DateTime","Modeled Historical","Historical Range (low)","Historical Range (high)","RCP 2.6 Median","RCP 2.6 Range (low)","RCP 2.6 Range (high)","RCP 4.5 Median","RCP 4.5 Range (low)","RCP 4.5 Range (high)","RCP 8.5 Median","RCP 8.5 Range (low)","RCP 8.5 Range (high)"
"2035-01-01 00:00:00",,,,870.04,658.97,1019.72,775.45,696.85,930.23,828.75,653.28,991.51
"2036-01-01 00:00:00",,,,843.33,663.32,981.28,856.61,737.44,997.93,793.81,719.65,948.79
"2037-01-01 00:00:00",,,,879.24,798.13,965.03,873.97,696.95,1035.12,863.68,648.39,972.09
"2038-01-01 00:00:00",,,,820.92,686.67,997.24,765.14,657.96,972.94,840.99,715.63,1006.4
"2039-01-01 00:00:00",,,,848.03,680.82,963.77,858.65,710.83,1107.5,862.08,694.11,1057.16
"2040-01-01 00:00:00",,,,879.12,726.4,1007.93,845.25,717.9,929.57,835.87,664.25,951.58
"2041-01-01 00:00:00",,,,873.68,779.63,1027.23,818.13,739.11,986.91,882.94,758.22,975.84
"2042-01-01 00:00:00",,,,789.44,666.57,973.5,816.97,673.23,894.58,880.14,697.55,979.24
"2043-01-01 00:00:00",,,,839.98,704.6,989.94,823.48,670.53,995.99,837.19,737.17,1139.6
"2044-01-01 00:00:00",,,,839.18,731.28,942.94,890.72,689,1072.07,895.38,719.17,1000.84
"2045-01-01 00:00:00",,,,849.72,687.77,939.6,856.97,669,967.75,808.44,665.55,990.85
"2046-01-01 00:00:00",,,,838.43,696.92,915.97,859.48,734.46,1026.24,827.53,695.77,1037.36
"2047-01-01 00:00:00",,,,811.43,691.46,946.82,833.16,698.37,969.54,822.45,708.62,1029.85
"2048-01-01 00:00:00",,,,856.8,660.18,982.88,819.71,605.55,940.52,857.9,702.01,992.15
"2049-01-01 00:00:00",,,,856.06,653.8,1075.3,830.6,741.55,947.84,861.96,703.32,1025.42
"2050-01-01 00:00:00",,,,833.02,759.19,994.14,816.34,662.79,982.88,941.69,736.67,1020.42
"2051-01-01 00:00:00",,,,809.05,685.16,941.13,850.43,715.81,971.36,836.42,719.63,1009.97
"2052-01-01 00:00:00",,,,846.93,706.22,992.72,873.13,713.14,1024.6,828.08,688.75,1041.74
"2053-01-01 00:00:00",,,,808.57,665.1,975.27,850.69,741.19,1023.11,825.63,648.51,1031.38
"2054-01-01 00:00:00",,,,834.43,685.94,1009.31,867.63,740.55,1031.25,861.11,738.53,994.93
"2055-01-01 00:00:00",,,,846.05,669.52,933.46,876.96,713.99,1092.89,829.83,721.4,1039.23
"2056-01-01 00:00:00",,,,814.39,635.81,1004.15,848.46,700.76,980.58,818.28,710.85,997.85
"2057-01-01 00:00:00",,,,850.68,656.89,979.2,845.89,725.45,970.69,867.33,758.37,976.8
"2058-01-01 00:00:00",,,,786.59,712.56,1006.18,865.95,663.44,961.52,845.95,692.79,1020.79
"2059-01-01 00:00:00",,,,806.05,676.03,961.39,866.86,709.45,1030.95,845.95,753.5,973.69
"2060-01-01 00:00:00",,,,819.85,649.36,983.03,894.46,670.24,1077.77,849.17,710.83,1107.7
"2061-01-01 00:00:00",,,,851.52,709.66,974.56,862.77,774.69,1085.55,863.35,723.97,989.55
"2062-01-01 00:00:00",,,,813.53,719.35,953.81,809.42,712.97,952.75,918.41,694.05,1110.24
"2063-01-01 00:00:00",,,,866.56,783.45,1040.44,870.54,657.87,1023.22,841.36,756.18,1015.66
"2064-01-01 00:00:00",,,,801.26,662.5,1054.87,843.13,668.1,1014.75,827.96,678.16,974.51
"2065-01-01 00:00:00",,,,847.81,680.73,1039.82,886.23,752.96,978.8,827.88,683.71,1081.69
"2066-01-01 00:00:00",,,,847.48,738.34,1007.62,866.11,688.01,1012.82,901.17,710.79,1072.45
"2067-01-01 00:00:00",,,,814.46,706.91,965.25,883.97,668.34,1056.52,899.44,758.92,1064.84
"2068-01-01 00:00:00",,,,783.3,709.06,1025.21,894.22,692.41,947.96,870.01,696.22,1039.92
"2069-01-01 00:00:00",,,,859.61,688.23,1020.17,836.66,663.78,1004.86,853.65,722.09,1005.51
"2070-01-01 00:00:00",,,,870.54,740.58,1066.49,845.3,719.25,1010.35,856.7,692.62,1004.98
"2071-01-01 00:00:00",,,,818.33,658.57,976.42,915.2,712.54,1038.29,929.11,703.76,1096.25
"2072-01-01 00:00:00",,,,867.3,666.34,1006.38,861.57,706.88,988.79,896.14,729.58,1020.03
"2073-01-01 00:00:00",,,,754,659.92,1037.82,875.57,693.1,1056.13,854.74,716.24,968.53
"2074-01-01 00:00:00",,,,867.61,686.65,1032.58,834.84,683.44,966.78,825.2,722.42,995.44
"2075-01-01 00:00:00",,,,824.35,761.8,952.54,835.72,679.02,1031.81,883.57,710.97,984.06
