"DateTime","Modeled Historical","Historical Range (low)","Historical Range (high)","RCP 2.6 Median","RCP 2.6 Range (low)","RCP 2.6 Range (high)","RCP 4.5 Median","RCP 4.5 Range (low)","RCP 4.5 Range (high)","RCP 8.5 Median","RCP 8.5 Range (low)","RCP 8.5 Range (high)"
"2035-01-01 00:00:00",,,,276.16,225.11,341.77,281.31,240.73,348.06,299.55,230.37,367.03
"2036-01-01 00:00:00",,,,291.26,239.22,324.89,287.9,217.13,311.78,288.88,248.16,365.72
"2037-01-01 00:00:00",,,,271.83,232,349.32,290.68,220.61,329.55,294.83,241.61,355.39
"2038-01-01 00:00:00",,,,291.18,212.16,337.36,295,247.16,336.66,278.66,238.91,355.45
"2039-01-01 00:00:00",,,,268.17,225.09,338.11,287.51,246.78,330.61,278.72,255.15,387.6
"2040-01-01 00:00:00",,,,289.16,256.43,340.67,282.87,228.12,351.67,292.45,232.34,368.42
"2041-01-01 00:00:00",,,,281.71,203.8,333.57,307.44,245.25,357.52,287.17,236.87,338.02
"2042-01-01 00:00:00",,,,287.24,248.04,340.47,284.22,226.58,332.44,294.07,258.73,340.11
"2043-01-01 00:00:00",,,,293.4,230.74,343.37,283.89,235.85,351.02,305.64,249.58,361.34
"2044-01-01 00:00:00",,,,295.98,256.72,342.53,272.01,216.86,333.97,281.12,221.49,309.37
"2045-01-01 00:00:00",,,,291.62,227.8,340.14,290.54,234.96,344.69,281.1,224.86,340.69
"2046-01-01 00:00:00",,,,281.65,242.67,322.74,288.45,247.32,314.48,289.02,231.71,343.7
"2047-01-01 00:00:00",,,,285.32,244.61,368.39,280.81,239.24,352.86,321.89,258.17,398.49
"2048-01-01 00:00:00",,,,295.22,229.77,337.56,307.33,247.92,342.6,285.8,246.23,350.75
"2049-01-01 00:00:00",,,,288.13,236.43,357.66,296.66,237.89,369.74,294.96,245.97,351.13
"2050-01-01 00:00:00",,,,284,226.55,323.62,281.07,239.57,351.24,291.94,228.92,370.8
"2051-01-01 00:00:00",,,,281.44,244.14,312.33,291.21,234.94,342.74,295.59,242.04,350.51
"2052-01-01 00:00:00",,,,278.09,234.19,344.84,312.61,248.94,348.91,301.06,245.27,358.68
"2053-01-01 00:00:00",,,,278.16,244.56,336.03,305.09,230.49,345.79,319.38,241.08,349.38
"2054-01-01 00:00:00",,,,286.45,211.2,341.55,302.6,226.63,348.97,308.89,253.93,358.23
"2055-01-01 00:00:00",,,,292.48,233.22,329.02,296.84,243.51,365.91,298.13,239.47,363.4
"2056-01-01 00:00:00",,,,277.5,240.72,361.16,294.39,257.9,335.7,301.76,239.63,367.54
"2057-01-01 00:00:00",,,,290.63,231.93,354.03,290.02,248.99,350.51,306.64,257.68,404.93
"2058-01-01 00:00:00",,,,301.92,251.93,343.57,315.76,251.56,364.98,330.48,233.37,393.56
"2059-01-01 00:00:00",,,,282.29,246.77,335.41,293.68,243.59,361.78,312.82,233.1,394.73
"2060-01-01 00:00:00",,,,266.77,227.01,359.5,305.44,240.42,354.43,324.28,243.31,385.55
"2061-01-01 00:00:00",,,,261.95,211.55,328.74,291.06,244.06,358.07,290.38,203.24,364.19
"2062-01-01 00:00:00",,,,296.92,234.71,362.36,293.44,244.12,378.72,316.43,241,395.87
"2063-01-01 00:00:00",,,,270.76,228.34,326.4,310.51,250.41,344.92,292.7,214.89,403.16
"2064-01-01 00:00:00",,,,301.06,236.95,330.05,300.48,245.05,374.2,311.73,258.79,422.84
"2065-01-01 00:00:00",,,,287.23,238.62,344,311.25,247.25,385.14,336.99,266.45,401.45
"2066-01-01 00:00:00",,,,286.43,238.59,346.51,304.66,224.3,388.19,355.2,271.87,419.22
"2067-01-01 00:00:00",,,,284.04,237.74,338.04,301,242.08,375.78,328.11,249.74,385.23
"2068-01-01 00:00:00",,,,276.42,248.02,325.69,283.58,244.24,370.92,310.29,254.92,385.36
"2069-01-01 00:00:00",,,,271.88,229.61,358.6,296.81,241.69,344.38,327.17,272.91,387.67
"2070-01-01 00:00:00",,,,268.42,206.72,322.83,305.22,218.72,386.83,300.14,248.3,361.83
"2071-01-01 00:00:00",,,,281.71,221.76,345.2,319.36,281.29,389.62,328.84,270.27,371.75
"2072-01-01 00:00:00",,,,284,220.44,344.22,290.42,246.9,361.63,325.66,261.42,398.71
"2073-01-01 00:00:00",,,,279.56,200.48,361.11,304.02,214.28,400.74,319.02,273.37,394.61
"2074-01-01 00:00:00",,,,271.23,223.71,337.32,297.33,234.68,389.25,329.08,288.44,378.82
"2075-01-01 00:00:00",,,,271.53,235.1,321.77,303.29,234.6,369.96,333.82,286.92,395.53
"2076-01-01 00:00:00",,,,282.72,228.64,337.27,306.29,242.87,379.07,327.13,265.13,406.52
"2077-01-01 00:00:00",,,,258.66,240.46,317.16,288.54,238.09,372.81,331.73,243.58,411.26
"2078-01-01 00:00:00",,,,292.01,217,345.12,292.41,233.54,369.8,341.57,282.6,415.58
"2079-01-01 00:00:00",,,,293.84,272.78,341.71,293.69,255.44,374.59,336.7,272.67,371.34
"2080-01-01 00:00:00",,,,294.7,239.73,353.63,305.52,231.75,379.77,346.44,267.24,441.93
"2081-01-01 00:00:00",,,,292.06,245.06,363.56,295.32,250.1,373.67,323.04,268.1,398.54
"2082-01-01 00:00:00",,,,296.08,230.61,336.08,296.18,237.95,382.54,337.24,267.05,394.19
"2083-01-01 00:00:00",,,,290.71,251.99,344.52,317.39,263.99,381.16,345.03,260.4,444.61
"2084-01-01 00:00:00",,,,277.47,227.71,344.3,287.07,266.1,375.6,337.62,275.12,421.39
"2085-01-01 00:00:00",,,,293.95,228.91,327.78,321.71,257.73,378.03,332.66,284.34,436.1
"2086-01-01 00:00:00",,,,314.22,250.61,348.12,291.92,225.89,389.23,311.71,261.29,378.92
"2087-01-01 00:00:00",,,,289.56,245.42,353.32,293.75,248.88,342.49,338.71,262.47,468.47
