"DateTime","Modeled Historical","Historical Range (low)","Historical Range (high)","RCP 2.6 Median","RCP 2.6 Range (low)","RCP 2.6 Range (high)","RCP 4.5 Median","RCP 4.5 Range (low)","RCP 4.5 Range (high)","RCP 8.5 Median","RCP 8.5 Range (low)","RCP 8.5 Range (high)"
"2059-01-01 00:00:00",,,,385.81,256.46,536.84,407.07,269.57,566.32,434.95,281.41,506.43
"2060-01-01 00:00:00",,,,405.03,265.09,573.75,386.08,295.56,547.02,436.24,336.93,506.99
"2061-01-01 00:00:00",,,,377.46,281.81,551.19,383.3,287.81,560.22,433.77,343.3,555.48
"2062-01-01 00:00:00",,,,433.88,325.13,554.32,391.05,273.21,479.13,459.75,302.92,612.67
"2063-01-01 00:00:00",,,,420.83,315.89,601.91,422.64,303.07,520.52,423.5,310.31,574.64
"2064-01-01 00:00:00",,,,373.35,281.88,468.84,420.76,329.5,596.67,427.15,323.34,549.56
"2065-01-01 00:00:00",,,,399.96,323.38,597.79,415.05,301.08,558.04,382.1,263.08,587.28
"2066-01-01 00:00:00",,,,410.07,328.7,505.62,417.56,323.5,569.96,387.46,294.56,497.72
"2067-01-01 00:00:00",,,,458.43,300.83,576.11,437,282.14,513.53,419.35,272.28,522.07
"2068-01-01 00:00:00",,,,393.52,296.85,518.94,440.47,330.26,596.27,391.87,327.64,570.48
"2069-01-01 00:00:00",,,,423.03,287.26,569.26,389.54,262.19,519.7,403.08,315.45,551.04
"2070-01-01 00:00:00",,,,413.85,312.38,490.48,401.72,288.83,526.24,421.71,279.34,600.31
"2071-01-01 00:00:00",,,,419.82,277.2,546.3,411.2,265.19,513.95,395.08,296.53,489.09
"2072-01-01 00:00:00",,,,410.76,282,507.6,423.78,315.12,555.08,427.84,268.54,494.25
"2073-01-01 00:00:00",,,,423.06,284.67,517.66,383.56,244.05,606.71,373.68,303.96,473.48
"2074-01-01 00:00:00",,,,429.81,265.78,483.68,389.18,280.1,515.01,443.91,326.59,513.8
"2075-01-01 00:00:00",,,,402.07,281.42,527.9,393.25,286.11,512.09,444.43,328.21,683.15
"2076-01-01 00:00:00",,,,385.02,267.76,576.99,375.45,259.16,508.92,424.32,290.5,547.31
"2077-01-01 00:00:00",,,,390.8,325.87,558.5,374.88,263.7,483.87,396.56,295.35,492.41
"2078-01-01 00:00:00",,,,440.6,321.97,548.89,364.86,292.21,502.91,441.64,327.34,536.03
"2079-01-01 00:00:00",,,,396.45,314.97,551.41,381.97,299.23,474.41,429.03,346.89,590.43
"2080-01-01 00:00:00",,,,341.14,289.77,467.38,410.86,309.55,549.99,395.9,297.39,552.17
"2081-01-01 00:00:00",,,,377.48,299.93,518.81,431.04,289.65,556.98,394.61,276.14,561.56
"2082-01-01 00:00:00",,,,426.5,321.53,552.47,427.27,274.28,511.37,393.41,264.65,513.9
"2083-01-01 00:00:00",,,,424.72,316.44,545.16,350.97,290.36,533.18,431.41,323.3,544.82
"2084-01-01 00:00:00",,,,413.1,314.09,546.43,385.25,298.25,590.02,421.78,313.99,692.42
"2085-01-01 00:00:00",,,,383.85,281.32,529.31,429.35,308.56,548.51,378.85,287.04,596.69
"2086-01-01 00:00:00",,,,374.72,308.44,569.91,408.96,336.3,546.48,371.9,313.04,506.15
"2087-01-01 00:00:00",,,,390.22,278.56,506.59,422.48,324.9,541.4,434.37,310.15,558.17
"2088-01-01 00:00:00",,,,416.75,297.36,517.57,393.73,288.9,487.4,439.7,313.63,579.29
