"DateTime","Modeled Historical","Historical Range (low)","Historical Range (high)","RCP 2.6 Median","RCP 2.6 Range (low)","RCP 2.6 Range (high)","RCP 4.5 Median","RCP 4.5 Range (low)","RCP 4.5 Range (high)","RCP 8.5 Median","RCP 8.5 Range (low)","RCP 8.5 Range (high)"
"2035-01-01 00:00:00",,,,295.06,257.74,364.23,322.99,261.35,374.92,314.8,253.42,383.89
"2036-01-01 00:00:00",,,,315.47,267.53,382.65,297.9,252.14,383.81,297.04,250.18,409.54
"2037-01-01 00:00:00",,,,317.16,245.79,430.53,319.47,248.68,360.88,355.34,308.92,386.57
"2038-01-01 00:00:00",,,,294.28,234.17,351.81,332.46,256.05,376.35,340.91,267.23,432.17
"2039-01-01 00:00:00",,,,297.87,275.18,397.86,327.41,267.06,367.71,335.38,270.69,440.43
"2040-01-01 00:00:00",,,,328.02,250.08,402.98,340.51,261.1,376.92,318.06,244.53,414.49
"2041-01-01 00:00:00",,,,324.95,247.33,406.47,319.54,262.47,347.5,293.43,260.3,362.87
"2042-01-01 00:00:00",,,,306.08,247.17,399.3,307.84,234.64,405.72,326.36,276.61,385.36
"2043-01-01 00:00:00",,,,330.87,252.69,392.34,319.2,265.76,394.69,306.97,255.79,373.6
"2044-01-01 00:00:00",,,,305,246.73,374.44,329.9,258.8,383.45,302.36,247.88,405.81
"2045-01-01 00:00:00",,,,303.77,270.38,373.54,308.68,263.76,409.88,314.2,281.76,391.39
"2046-01-01 00:00:00",,,,313.03,276.62,409.76,311.55,263.49,362.96,345.1,301.83,424.01
"2047-01-01 00:00:00",,,,320.36,262.67,398.44,300.2,263.05,361.7,315.21,264.09,422.33
"2048-01-01 00:00:00",,,,330.13,272.52,411.21,302.87,268.41,387.06,337.5,282.78,441.82
"2049-01-01 00:00:00",,,,307.21,244.8,406.22,324.11,258.37,370.03,328.28,289.21,413.48
"2050-01-01 00:00:00",,,,306.1,264.92,384.96,292.53,251.89,373.52,355.09,259.23,422.39
"2051-01-01 00:00:00",,,,346.49,288.52,389.97,348.38,249.3,426.2,334.88,240.6,447.51
"2052-01-01 00:00:00",,,,317.26,277.43,388.48,352.39,273.14,406.14,318.48,239.18,367.19
"2053-01-01 00:00:00",,,,307.14,263.47,373.84,311.75,276.33,411.03,321.19,262.36,362.97
"2054-01-01 00:00:00",,,,316.96,238.97,381.72,331.59,304.72,399.73,328.89,272.67,418.24
"2055-01-01 00:00:00",,,,324.91,269.18,371.2,328,249.65,419.87,306.37,253.19,386.08
"2056-01-01 00:00:00",,,,340.35,271.37,430.42,315.37,223.57,400.99,336.75,261.46,408.07
"2057-01-01 00:00:00",,,,335.66,270.57,393.97,320.23,236.28,385.09,303.01,258.44,369.54
"2058-01-01 00:00:00",,,,328.4,274.91,387.21,316.52,252.58,399.07,358.83,274.53,398.02
"2059-01-01 00:00:00",,,,327.81,287.79,422.37,293.14,239.32,405.31,322.21,279.69,427.12
"2060-01-01 00:00:00",,,,287.2,255.46,370.73,299.47,244.42,388.36,323.76,292.07,390.34
"2061-01-01 00:00:00",,,,304.53,259.19,401.77,328.87,288.71,397.37,360.57,278.08,425.14
"2062-01-01 00:00:00",,,,310,253.64,392.73,317.98,270.01,434.86,352.64,287.4,409.92
"2063-01-01 00:00:00",,,,333.58,224.46,390.58,333.44,264.1,402.3,330,249.85,452.1
"2064-01-01 00:00:00",,,,340.64,257.76,383.31,352.74,275.24,446.1,329.09,273.34,424.93
"2065-01-01 00:00:00",,,,342.67,282.37,437.92,326.04,265.25,379.81,333.11,295.73,400.21
"2066-01-01 00:00:00",,,,324.42,251.81,401.62,304.97,240.83,360.89,334.29,273.8,458.49
"2067-01-01 00:00:00",,,,329.83,243.54,456.91,332.74,274.5,374.57,346.39,288.77,435.73
"2068-01-01 00:00:00",,,,331.51,275.59,382.39,331.64,269.83,390.41,352.79,284.91,434.01
"2069-01-01 00:00:00",,,,310.29,246.3,388.06,327.02,252.32,402.19,364.68,297.69,480.55
"2070-01-01 00:00:00",,,,315,264.24,383.51,328.07,265.5,360.31,353.17,267.28,421.29
"2071-01-01 00:00:00",,,,292.69,248.93,387.65,345.58,259.09,409.26,328.44,280.1,430.42
"2072-01-01 00:00:00",,,,313.99,234.07,376.5,329.02,264.74,412,326.15,263.12,418.92
"2073-01-01 00:00:00",,,,328,259.33,395.86,332.99,281.67,384.4,328.71,280.43,399.43
"2074-01-01 00:00:00",,,,313,268.1,416.49,349.14,252.78,411.07,362.32,282.37,406.99
"2075-01-01 00:00:00",,,,334.51,257.61,377.21,328.9,266.09,433.72,345.44,290.6,443.16
"2076-01-01 00:00:00",,,,332.31,249.41,402.89,335.6,257.7,393.34,351.12,289.31,414.61
"2077-01-01 00:00:00",,,,334.58,241.13,395.38,341.46,284.96,417.84,365.44,284.68,456.85
"2078-01-01 00:00:00",,,,318.87,256.77,363.27,355.59,308.73,407.83,340.74,303.97,417.96
"2079-01-01 00:00:00",,,,307.88,248.66,383.22,339.57,277.54,407.51,334.71,277.68,453.84
"2080-01-01 00:00:00",,,,304.67,259.75,387.91,346.07,287.98,439.05,328.15,256.32,461.97
"2081-01-01 00:00:00",,,,332.66,260.48,401.74,357.19,288.66,426.56,346.3,275.06,434.88
"2082-01-01 00:00:00",,,,311.5,274.14,382.55,362.64,288.8,430.75,353.18,311.4,447
"2083-01-01 00:00:00",,,,343.45,262.71,422.77,332.87,265.81,416.39,371.28,307.33,452.34
"2084-01-01 00:00:00",,,,314.87,265.72,380.01,320.44,249.46,394.49,365.52,279.07,434.59
"2085-01-01 00:00:00",,,,336.29,231.98,431.34,333.1,263.47,421.4,365.71,303.94,459.33
"2086-01-01 00:00:00",,,,334.07,260.72,410.25,343.58,240.89,409.58,358.71,281.7,398.9
"2087-01-01 00:00:00",,,,306.84,242.28,423.91,332.76,271.32,374.27,379.45,294.51,439.48
"2088-01-01 00:00:00",,,,318.53,234.76,405.41,325.74,277.25,396.11,370.07,308.19,465.72
"2089-01-01 00:00:00",,,,370.94,259.94,428.68,307.47,263.25,367.45,365.2,274.24,444.62
"2090-01-01 00:00:00",,,,339.19,239.03,381.58,314.74,276.55,379.67,353.55,302.05,426.29
"2091-01-01 00:00:00",,,,298.84,251.44,366.87,320.25,268.62,405.93,357.08,283.03,447.28
"2092-01-01 00:00:00",,,,321.97,262.4,413.77,353.43,252.73,390.19,378.55,321,463.97
"2093-01-01 00:00:00",,,,309.87,281.04,377.38,310.83,253.73,423.95,340.9,275.2,496.71
"2094-01-01 00:00:00",,,,301.86,246.96,390.48,313.86,271.81,442.71,345.39,303.73,451.45
"2095-01-01 00:00:00",,,,311.15,242.46,373.6,323.27,266.92,410.11,396.42,295.29,561.21
"2096-01-01 00:00:00",,,,347.21,270.46,381.37,327.33,267.81,426.06,402.66,274.98,506.75
"2097-01-01 00:00:00",,,,334.7,247.54,406.37,319.22,284.18,405.64,417,307.56,558.4
"2098-01-01 00:00:00",,,,304.8,220.86,374.95,341.98,301.75,385.32,399.42,306.43,497.76
"2099-01-01 00:00:00",,,,347.62,280.28,428.98,344.99,266.17,421.93,391.26,302.01,461.92
"2100-01-01 00:00:00",,,,304.11,248.54,403.81,338.92,262.88,429.92,369.85,276.82,457.46
