"DateTime","Modeled Historical","Historical Range (low)","Historical Range (high)","RCP 2.6 Median","RCP 2.6 Range (low)","RCP 2.6 Range (high)","RCP 4.5 Median","RCP 4.5 Range (low)","RCP 4.5 Range (high)","RCP 8.5 Median","RCP 8.5 Range (low)","RCP 8.5 Range (high)"
"2035-01-01 00:00:00",,,,266.76,223.83,319.16,268.32,197.33,337.95,272.66,227.93,340.06
"2036-01-01 00:00:00",,,,248.83,213.18,340.07,248.43,208.55,310.57,276.93,226.49,345.22
"2037-01-01 00:00:00",,,,279.18,244.27,321.89,267.63,202.63,342.27,302.33,249.12,345.83
"2038-01-01 00:00:00",,,,256.19,196.77,309.6,264.33,215.81,303.9,297.68,229.75,349.96
"2039-01-01 00:00:00",,,,288.95,226.65,369,254.66,214.76,308.43,276.86,222.03,345.53
"2040-01-01 00:00:00",,,,280.93,223.54,343.13,264.47,211.81,340.24,270.23,217.3,322.58
"2041-01-01 00:00:00",,,,260.61,214.52,365.18,281.35,215.9,318.1,252.32,193.12,349.75
"2042-01-01 00:00:00",,,,266.36,230.58,345.01,265.02,200.88,338.65,305.09,233.68,382.44
"2043-01-01 00:00:00",,,,259.5,212.15,370.98,272.38,233.28,327.24,281.77,255.01,323.62
"2044-01-01 00:00:00",,,,269.89,227.69,341.03,271.66,201.24,307.86,262.85,207.44,342.41
"2045-01-01 00:00:00",,,,264.5,216.65,327.15,274.67,238.2,346.22,256.88,204.66,310.08
"2046-01-01 00:00:00",,,,275.64,231.36,305.98,276.88,227.21,329.25,264.73,228.46,326.78
"2047-01-01 00:00:00",,,,243.7,186.54,315.76,276.67,225.87,345.79,282.15,222.15,358.68
"2048-01-01 00:00:00",,,,264.51,226.05,340.43,281.37,211.5,325.52,289.56,218.3,357.47
"2049-01-01 00:00:00",,,,260.6,232.56,359.19,258.98,214.76,332.12,303.11,235.8,340.8
"2050-01-01 00:00:00",,,,272.1,202.38,319.75,273.19,203.87,338.22,281.87,221.23,340.89
"2051-01-01 00:00:00",,,,276.37,232.88,341.67,277.07,213.95,350.62,274.23,240.52,356.89
"2052-01-01 00:00:00",,,,271.72,229.48,336.27,260.92,226.4,313.93,291.79,229.51,363.28
"2053-01-01 00:00:00",,,,271.67,216.74,345.29,265.48,200.84,338.73,271.77,228.21,360.04
"2054-01-01 00:00:00",,,,260.33,195.09,312.62,268.61,218.99,313.01,277.85,230.97,361.9
"2055-01-01 00:00:00",,,,270.53,208.26,312.03,283.25,215.66,331.49,282.43,231.74,314.29
"2056-01-01 00:00:00",,,,288.83,219.55,345.44,274.19,217.03,331.91,304.92,237.58,347.85
"2057-01-01 00:00:00",,,,288.21,216.56,344.46,275.07,237.19,351.5,280.79,232.8,397.7
"2058-01-01 00:00:00",,,,269.17,227.68,307.64,299.75,232.83,341.05,316.15,238.19,365.46
"2059-01-01 00:00:00",,,,264.67,206.3,325.42,260.16,217.57,324.37,295.44,226.02,343.93
"2060-01-01 00:00:00",,,,266.34,209.02,342.68,286.56,223.58,337.96,302.2,254.7,374.32
"2061-01-01 00:00:00",,,,246.53,186.76,346.26,258.99,211.73,336.13,280.68,214.5,335.81
"2062-01-01 00:00:00",,,,279.44,228.37,327.64,297.65,232.88,418.26,279.25,243.02,362.02
"2063-01-01 00:00:00",,,,252.62,211.68,299.18,296.61,218.34,355.17,300.7,217.56,347.85
"2064-01-01 00:00:00",,,,278.37,217.33,352.31,297,219.7,364.29,306.71,259.61,378.18
"2065-01-01 00:00:00",,,,260.2,212.72,330.14,276.56,221.51,334.16,303.97,222.86,377.23
"2066-01-01 00:00:00",,,,274.15,207.55,340.83,263.81,225.8,353.71,308.72,250.11,385.6
"2067-01-01 00:00:00",,,,267.48,234.08,358.69,280.8,238.55,314.91,300.07,237.06,370.07
"2068-01-01 00:00:00",,,,258.07,225.65,330.39,273.26,199.8,338.87,335.29,261.21,389.82
"2069-01-01 00:00:00",,,,273.25,198.96,339.99,284.73,225.37,349.86,306.59,241.06,432.03
"2070-01-01 00:00:00",,,,258.29,219.15,343.59,263.03,221.56,343.11,310.49,233.77,406.79
"2071-01-01 00:00:00",,,,250.45,205.34,336.29,286.42,226.41,373.77,313.49,243.63,394.88
"2072-01-01 00:00:00",,,,256.09,213.65,317.53,286.98,215.34,331.96,289.29,258.54,381.81
"2073-01-01 00:00:00",,,,270.86,222.88,315.52,295.28,216.61,330.3,308.85,228.97,383.77
"2074-01-01 00:00:00",,,,262.95,212.42,362.15,276.58,220.9,406.79,303.79,242.97,395.69
